age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,Cluster
0.0339177427367247,2.9169246534885387,-1.062309725886486,-0.3440480738337566,1.128863054019889,0.9431156904896104,-1.4826000604858016,-0.2584235780371034,0.3841739613047208,0.6937819376693835,0.1427541929357397,-0.2188512639172212,-0.0783928215963867,0.2628410367712758, <=50K,0
0.8662636365899684,1.873465549744101,-1.0074533436945448,-0.3440480738337566,1.128863054019889,-0.3897955913800621,-0.7375826912874147,-0.8844189248671861,0.3841739613047208,0.6937819376693835,-0.1467796283200562,-0.2188512639172212,-2.327209142426056,0.2628410367712758, <=50K,0
-0.0417500657953883,-0.2134526577447741,0.2452505971804403,0.1799517458316953,-0.4385172442427665,-1.7227068732497344,-0.2409044451551568,-0.2584235780371034,0.3841739613047208,0.6937819376693835,-0.1467796283200562,-0.2188512639172212,-0.0783928215963867,0.2628410367712758, <=50K,0
1.0932670621863076,-0.2134526577447741,0.4258175497794531,-2.440047352495564,-1.2222073933740942,-0.3897955913800621,-0.2409044451551568,-0.8844189248671861,-2.018421763763508,0.6937819376693835,-0.1467796283200562,-0.2188512639172212,-0.0783928215963867,0.2628410367712758, <=50K,0
-0.798428151116519,-0.2134526577447741,1.4073444793252683,-0.3440480738337566,1.128863054019889,-0.3897955913800621,0.7524520471093589,2.245557809283227,-2.018421763763508,-1.4413750858941246,-0.1467796283200562,-0.2188512639172212,-0.0783928215963867,-5.3306841448448825, <=50K,1
-0.1174178743275013,-0.2134526577447741,0.8978096244079915,0.4419516556644213,1.5207081285855528,-0.3897955913800621,-0.7375826912874147,2.245557809283227,0.3841739613047208,-1.4413750858941246,-0.1467796283200562,-0.2188512639172212,-0.0783928215963867,0.2628410367712758, <=50K,1
0.7905958280578553,-0.2134526577447741,-0.2797330266302356,-1.1300478033319346,-2.005897542505422,0.2766600495547741,0.255773800977101,-0.2584235780371034,-2.018421763763508,-1.4413750858941246,-0.1467796283200562,-0.2188512639172212,-2.077340662333871,-2.3694061075186807, <=50K,1
1.0175992536541945,1.873465549744101,0.1884157880897734,0.1799517458316953,-0.4385172442427665,-0.3897955913800621,-0.7375826912874147,-0.8844189248671861,0.3841739613047208,0.6937819376693835,-0.1467796283200562,-0.2188512639172212,0.3380546452239223,0.2628410367712758, >50K,0
-0.5714247255201798,-0.2134526577447741,-1.3627182312982642,0.4419516556644213,1.5207081285855528,0.9431156904896104,0.7524520471093589,-0.2584235780371034,0.3841739613047208,-1.4413750858941246,1.7289307390059003,-0.2188512639172212,0.7545021120442316,0.2628410367712758, >50K,1
0.2609211683330639,-0.2134526577447741,-0.2867190507989418,-0.3440480738337566,1.128863054019889,-0.3897955913800621,-0.7375826912874147,-0.8844189248671861,0.3841739613047208,0.6937819376693835,0.5428276055633436,-0.2188512639172212,-0.0783928215963867,0.2628410367712758, >50K,0
-0.1174178743275013,-0.2134526577447741,0.8588279881929072,1.2279513851625992,-0.0466721696771026,-0.3897955913800621,-0.7375826912874147,-0.8844189248671861,-2.018421763763508,0.6937819376693835,-0.1467796283200562,-0.2188512639172212,3.253186912966086,0.2628410367712758, >50K,0
-0.6470925340522928,2.9169246534885387,-0.4585487401083666,-0.3440480738337566,1.128863054019889,-0.3897955913800621,0.7524520471093589,-0.8844189248671861,-3.219719626297622,0.6937819376693835,-0.1467796283200562,-0.2188512639172212,-0.0783928215963867,-3.02746789359117, >50K,0
-1.1767671937770845,-0.2134526577447741,-0.6386423848368707,-0.3440480738337566,1.128863054019889,0.9431156904896104,-1.4826000604858016,0.993567115623062,0.3841739613047208,-1.4413750858941246,-0.1467796283200562,-0.2188512639172212,-0.9112877552370052,0.2628410367712758, <=50K,1
-0.4957569169880667,-0.2134526577447741,0.1446537423825526,-0.8680478934992085,0.7370179794542251,0.9431156904896104,1.2491302932416168,-0.2584235780371034,-2.018421763763508,0.6937819376693835,-0.1467796283200562,-0.2188512639172212,0.7545021120442316,0.2628410367712758, <=50K,0
-0.3444212999238406,-0.2134526577447741,0.5277302004573545,-1.3920477131646605,-2.397742617071086,-0.3897955913800621,1.7458085393738747,-0.8844189248671861,-4.421017488831737,0.6937819376693835,-0.1467796283200562,-0.2188512639172212,0.3380546452239223,-1.875859767964314, <=50K,0
-1.025431576712858,1.873465549744101,-0.1228882645011115,0.1799517458316953,-0.4385172442427665,0.9431156904896104,-0.4892435682212858,0.993567115623062,0.3841739613047208,0.6937819376693835,-0.1467796283200562,-0.2188512639172212,-0.4948402884166959,0.2628410367712758, <=50K,1
-0.4957569169880667,-0.2134526577447741,-0.0275829916955094,0.1799517458316953,-0.4385172442427665,0.9431156904896104,0.007434677910972,1.6195624624531444,0.3841739613047208,0.6937819376693835,-0.1467796283200562,-0.2188512639172212,-0.0783928215963867,0.2628410367712758, <=50K,1
-0.0417500657953883,-0.2134526577447741,-1.5226394945856938,-2.440047352495564,-1.2222073933740942,-0.3897955913800621,1.2491302932416168,-0.8844189248671861,0.3841739613047208,0.6937819376693835,-0.1467796283200562,-0.2188512639172212,0.7545021120442316,0.2628410367712758, <=50K,0
0.3365889768651769,1.873465549744101,0.9696861576234204,0.4419516556644213,1.5207081285855528,-1.7227068732497344,-0.7375826912874147,1.6195624624531444,0.3841739613047208,-1.4413750858941246,-0.1467796283200562,-0.2188512639172212,0.3380546452239223,0.2628410367712758, >50K,1
0.1095855512688377,-0.2134526577447741,0.0358402629526365,-0.0820481640010306,2.3043982777168805,-0.3897955913800621,0.7524520471093589,-0.8844189248671861,0.3841739613047208,0.6937819376693835,-0.1467796283200562,-0.2188512639172212,1.58739704568485,0.2628410367712758, >50K,0
1.1689348707184206,-0.2134526577447741,1.0640732131602355,0.1799517458316953,-0.4385172442427665,1.6095713314244464,0.255773800977101,1.6195624624531444,-2.018421763763508,-1.4413750858941246,-0.1467796283200562,-0.2188512639172212,-1.7441826888776233,0.2628410367712758, <=50K,1
