0,1,2,3,4,5,6,7,8,9
-1.6751782749743815,-1.144518670715518,-1.7924199209999614,-1.3079615296390403,-2.893614666953786,-0.7867062926270614,-0.9987945246377757,-1.8170886310681906,-0.34075433156759494,-0.062429862373441614
-2.607559864368974,-1.7627247785662141,-1.7691423497872982,-1.9399031011088645,-0.17052515806825153,-1.1938261387728035,-1.2645148413106106,-3.0038623644067535,-0.3645819697907736,-2.2392583948534726
-0.9400673697336718,-0.7226230620418084,0.360658595838651,-2.308820399119112,-4.019512155820825,-0.8161504552463051,0.8005111815108537,0.23894635293943733,-0.7903405847253742,-1.4916361856320473
-0.19287740336268966,-1.9735461997044688,-0.5236422306437807,-0.49452984083337315,0.06020990749887978,1.7596600389110777,-0.607584032821233,-1.5089636257074988,-1.0255743121919945,-2.7690759048891183
-1.6947131310890582,-1.409282438113104,-1.5240883979345925,-0.847645127966278,-1.8224199323822006,0.12103066732447143,-0.9997929350818029,-1.0093003211386145,-1.3278947165129178,-0.8448093161410208
-0.1749017353323653,-1.8671302157109002,-1.6581164890752567,-1.3037260287766648,-2.345870923473215,-1.819257859721498,-1.476220873544659,-0.12561081928727247,-0.737438670998075,-0.8064100886324557
-0.1491020378320278,-1.1373717883993966,-0.6095351500711104,-1.1032217529324961,-0.7346376506003716,-1.5827586576115822,-3.438817158276429,-1.1342791621863042,0.4227481360999401,-0.07378459775840762
-0.034602515408829304,0.23613072180621786,-0.9113424090385626,-0.8026842925944044,-1.6176518954343502,-1.3160728560270498,-0.38422885022885844,0.2038844371688162,-1.1394462756809995,-1.4501892648514116
-0.9994720411434027,-0.39879325107088515,-2.443854816133542,-3.296180953137238,-1.5505368494915834,-2.220712425914159,-1.508140197647311,-1.1477803188174716,-1.4532484090230133,0.4524675344707454
-0.67325523539768,-0.6995256403891716,-0.37779285595659806,-2.138833117780769,0.03911178742026866,-1.07576428653546,-0.32951938275878745,-2.0718572330401557,-2.553758766016064,-0.18211034197497133
-0.6235904739024833,-1.9020515543575103,-1.8696630812746944,0.1254347844147694,-2.189411892867328,0.6426729532559634,-1.9006207346478687,-0.361608074391617,-1.3286184757489847,-0.3968125689176569
-1.5441140021141926,-1.1627929060722941,-0.9590808246042789,-2.0021874557814727,-0.2591756545798741,-1.5132135664715851,-1.2285999153400187,-1.9943493746085124,-3.5623336587953105,-1.191027762600169
1.4126154216129159,-0.21539571210197617,-1.0192603797343947,-1.2628908292082677,-0.9775341071879536,-0.45288088482479005,-2.180812815308845,0.1143216946688721,-0.28461868455875594,-0.2818142742920655
-0.5615242611902727,-0.9803833423060101,-0.3271387640331801,-0.40818586625862197,-1.3540407109410237,-1.573601772896901,-0.8981437047380133,0.5490201514951873,-2.2391070756539007,-2.46752526575244
-0.8352391587634833,-0.9491122981439819,-0.8266583356295918,-0.7560468020914998,-1.2232022546348051,0.48986343860208215,-2.6009039784765156,-1.828497024780246,-1.1032547601490474,-2.6431888111541673
-1.1758544044320711,0.6614701657280182,-0.9791135117040383,-0.7692990942813165,-2.26016476517258,-1.6163614080394775,-1.375196380323937,-1.317715096756234,0.2816437950037687,-0.44230893927487547
-2.111457956937032,-0.7534952215679951,-0.5017782515032149,0.14014903852126648,0.5805406865683735,-2.0150941918278686,-1.8108575112103382,-2.2575778589146163,-1.2340198591069813,-0.5336416255536656
-0.012665483410898126,-1.0759510236425227,-1.319847523254844,-0.8482420077512596,-1.835142901630023,1.0895387216947734,-2.6076610271180587,-0.8152594211042755,1.0236062192296393,-0.9932001554400023
-1.1900390350014944,-1.3574454228104271,-1.1803916817624078,0.37284847467653015,-3.211861911329507,0.5334337012963255,-2.423957152450145,-1.2666523292344147,-1.4292444202986618,-0.41144673022928024
-2.5981243518837474,-0.5378273339180571,1.0243096232868525,-2.3631740045928105,-0.8102938323896043,-1.661982177796609,-0.5741127938069642,-0.980852222584248,-1.6414869090443096,-0.5121277151289261
0.8043481097867431,-1.1909037917272987,-0.2802420578518181,-2.2932729578711637,-1.9564363768180089,-0.5275937221196226,0.4841160285359649,-0.64438665121434,-1.3130580305231543,-1.0007085945766458
-2.2504077339697175,-0.39548467364463324,-0.11766693767659087,-1.4520903328330803,-1.4700421477595014,-0.7341217703479515,-1.4367197360405954,-1.0661326146258225,1.0997217891665154,-1.2470257007459966
-1.3583401520212222,-1.6475418056351592,-0.25580802850006323,-1.181224173218103,-1.649373038321426,0.3213040322730121,0.4196030045136372,-1.6004235657387051,-2.8665399513606165,0.007513689836922133
-1.684629825760004,-0.20937440083723136,-2.9701038177118355,-0.1074026617006908,-2.2111719292807814,-0.2692358809334755,-0.9857269321635659,-1.9539394193966448,-1.4070363129267804,-0.3136815430432992
-0.8941055468847657,-0.41558701952751576,0.9764405845154855,-2.5642416117110516,0.6172125749686239,-0.8956440624767871,-1.8987840483231282,-2.33031362573899,-1.1891203907770336,-0.07834988807554066
-1.1275491203775343,0.5111549302473475,-2.451175690051559,-1.0120889478460546,-2.2523934444131193,-0.6363681173750322,-0.11311260990269967,-1.4207617936810533,-3.6042138566271342,-0.8010518532035055
-0.5632614482664905,-0.5957052450383024,0.2357821918221541,-2.071053679649049,-0.3197838945495506,0.19250751247797493,-2.778587584006517,-0.6803481740810228,-1.5041798310076715,-1.0815226731016458
-0.6523235164616636,-1.4872285641135523,-1.6757080791616117,-0.9658475825119754,-2.087245938862803,-2.0858251288851855,-0.32062671704349666,-2.148794035158656,-0.3336874990907881,-0.5374087071460488
-2.7258067287905967,-1.677564652335655,0.19410940304737245,-1.9811655311396816,-1.4644042623093876,-0.5379391067481035,-0.21660949071740454,-1.2515388860444956,-1.5975101946916417,0.42236986169850765
0.7388996637975789,-0.02114194921820456,-0.914681857434976,-1.8082657216409264,-1.8304444065565653,-0.4774858947342425,-0.5816017791113163,0.4015985929464294,-0.34954990746386083,-2.5030803017598178
0.05194761772291856,-1.998060627314413,-1.3839712719523516,-0.7497997937483055,0.9956674897839644,2.109918556005361,-0.39327694086381726,-1.183196618720388,-0.46549435151944973,-0.11234457412616394
-1.3206676255571916,0.7952113559123222,-0.7699292408085979,-0.5022569109086057,-0.3340757479455386,-0.5784133893855443,-0.16105949953038778,-1.617253186546923,-1.5583017539460307,-2.100154232971695
-0.5604987693797736,-0.22106349648788592,-0.5422271338481142,0.6744924333475373,-1.0055960188290465,-0.33125834440748736,-2.0917008761393143,-1.387099702474401,-0.3044622424342225,-0.150897889256856
-1.2939669476641822,-1.0715992518580668,-2.5178737466808094,-1.3570292008066094,-0.10961683648021381,-0.42479498389343373,-0.4993342786187903,-0.9502263128190399,-0.9929368413718236,-1.6603211394734472
-0.3011715797974652,-0.5790270556106102,-0.5079811520072007,-1.5260348426675803,-3.1533429198712444,0.09715271175369566,-1.478837456008404,-1.8627757640431206,-0.3065210880860063,-1.3920126399191295
0.05993638404662183,-0.3829940504233025,-0.3164306767995224,-2.3659557112005345,0.21194398538640047,-0.738749468766144,-1.369277139246203,-0.8566115326577489,-2.77623523289832,-0.5913471885193291
-2.029371508182072,-2.3526702858435344,-2.522359186217891,0.11268837498992523,-1.6292633936927887,0.5337277099164992,-1.5358014630522978,-2.7073579575929467,-2.116524439948659,0.23581162000693867
-1.1558981779366675,-1.548287296490601,-0.8399817741472123,-0.498217263832455,0.11739881590246082,0.44849922989292623,-1.3597686457890856,-2.3260476860820383,-1.413465161123276,-0.7397194934171138
-1.9637589262106108,-1.9571509148950428,-0.6562121184501146,-1.0486523515704511,-0.9672030045884135,-1.7584953347000694,-1.2304007142057674,-1.9242331442683045,-0.10980158887521319,0.03524933472375258
-2.846187862238094,-1.92951086019241,-2.496529255090079,-1.650023934406898,-1.0834379697903609,-2.44964521969853,-1.9218598131253133,-2.0039573720814987,-0.792732670601056,-0.9306556629637496
-1.7217375533372534,-0.823179127860602,-1.5466800845872655,-1.2716551103260532,0.673452090298537,0.3404610517903479,-2.2995812369275974,-0.1702675821208255,-0.1886034455084079,-2.1482632887526183
-0.18122235624513938,0.5379319184125528,-2.122544806244414,-1.9175028210142635,0.01766146684350245,-0.7285046891743521,-0.44852372476047675,-0.6594107835995032,-0.6093040790718558,-2.326472128311083
0.0473177066214483,0.1695899924277735,-1.2293907440680278,-1.0434769498138625,-2.531107502555722,-0.4857452439821651,-0.4279425582858559,-1.062191016999311,0.12435335987050267,-1.3340772309799405
-0.43539407410639974,-2.019664338692116,-1.023552150874238,-1.1743542579028359,-0.7746920779590585,-1.3695269288333587,-1.1314725956716678,-0.1739528285584937,-1.4367642372382174,-2.6065771007386793
0.7495839042054206,0.38145407869048653,-2.2922626951056184,-0.31029219475480563,-1.5029747705513432,-0.7365127846689404,-0.7057758709865063,-1.234407800316322,-1.7837656655863965,-1.6905410523162594
-1.9161919154812423,-1.8318222082304447,-1.0671782900493552,-1.7157599891107518,-0.3179479342873801,0.4872461553359273,-1.580053241370043,-0.7605954994646229,-0.5003148896970662,-0.5279977290807256
-0.9240447320839126,-0.2573175816402776,-0.5177510473193427,-2.237662422327298,-0.13084393561072682,-0.11270916273325793,-1.7632861041785817,-0.962062164552398,-0.3166710071889306,-1.2093138195793616
0.0729780477660118,1.3638724946193608,-1.7859860326349823,-2.381044603153775,-0.6961814043951242,-0.2784374948738565,-1.230866373844769,0.4532606633210343,-2.338605799723249,-0.3070813769683889
-1.6058608207588934,0.7193779062072967,0.9925153531681183,-1.766656587783348,-1.54955713590858,-0.14041211302019807,-1.3871306497895146,-1.0454112179322381,-0.9746115794575898,-2.919673156197656
-1.0138377460942372,-1.6897277740641738,-1.493122822399772,0.44363200346881415,-2.2565068942792563,-0.18679481325202274,-1.2789629303318084,-1.2797601684958344,-0.20962810394828868,-0.6599487054311095
-0.42938700278046904,-0.03181533946713888,-1.3313083831833228,-1.6122367345077504,-2.085150526557798,-1.8254105299789551,1.9490944253087252,0.24467958073678675,-2.3510743662080213,-2.32245795674357
-0.5181339382815084,-0.45273520262203304,-0.4511161646826356,-1.254955793553698,-1.1254542600029003,-0.6721204758406426,-0.9141069937066696,-3.219300372747535,-1.2297996305751937,-1.8514064342603136
-0.8247885810914879,1.98525900260341,-0.6325183345256956,-1.313529686172398,-0.07819849802274781,-0.5173121127907874,-0.5799055095481587,-0.39314940678432897,1.0565435648295414,-2.1308884353259154
-0.5263679231885455,-1.9263811299815385,-0.4444873536577517,-1.9186865114860945,-1.4173668136050843,-1.2950899142379062,-0.024183280655290962,-0.08154555605758618,-2.2457173764463843,-0.9450658890001513
-1.7095798547491725,-2.2585049106753345,-1.2170170504243705,-1.3084827884558197,1.4267164863455224,-0.5670401746393039,-2.377617500754237,-1.5647740041709421,0.02138329542939843,1.088442772869925
-2.5859833122379583,-2.879924385139045,0.8709651753717822,-0.6103858226290961,-1.8682927318763665,-0.4653709138775647,-3.6357477390168778,-0.996624493402839,-0.6721788271569147,-0.07572986046217023
-2.013895952292538,-0.9143128385966409,-1.9254246260595873,-0.744616244325683,-1.8953463223630242,-1.4081008391602206,-1.995815394790229,-0.34886375817634296,-0.1415488833433347,-1.2346205699574138
-0.9617620050399717,-2.448591414633544,-1.2996766480067872,-1.0502046170417447,1.620793091029975,-2.1119670257741636,0.46417723875243744,-0.003141226534192021,-0.7193635955098636,0.7586204841951334
-0.6278945273931371,-0.6108408043320712,-1.0531206530175454,0.2235688824186275,0.09646923381088368,-1.6256772874962124,-2.319247194598767,-1.202980637395657,-1.8000385643976464,-1.063524574615355
0.2374381346841392,-1.4573016550867899,-1.0428233813115748,-0.9419772651916047,-0.15156911779471538,-3.246889333984605,-1.6067002947652966,-0.7887163077205273,0.20007895642686124,-1.491902447506205
-2.876552706041874,-0.38028855403386375,-1.6353623888256292,-2.1896666590903613,-1.624345389713224,-1.1845253576558497,-1.6047446645382126,-3.205566057099069,-0.10293380311286782,0.2748750412787222
-0.3484780086604943,-2.1376856704248164,-1.201491533947518,-1.006521315229458,-0.4012056104380898,-0.3316595112819192,-1.7341737987784958,-0.9180044435864396,-0.5427195953847589,0.45582232214676655
-0.2954934601752769,-0.21094331262448107,-0.9161733720706391,0.4104591452035038,-0.5902372040405026,-1.8610879101735704,0.4033699701251907,-0.3020967274609724,-1.4430440211284823,-1.4794929673992434
-0.7034244548592382,-0.5368152047324153,-0.8027077343687936,-0.6886913265571151,0.6999573745763805,0.07154315223488572,-0.8093644087349756,-0.05868941923251669,-2.0325239035275393,-0.6020729500531911
0.8093063497331101,-1.2180458953923738,-1.8476339286190848,-1.6520888885930607,-2.0896330373423884,-1.7847619081277033,-1.370508098590029,-2.4055670191786422,-0.984381666050397,-0.09772282621335282
-1.9077561801469205,0.5192839236417688,-0.4892079114724053,0.0305805856240573,-1.657834553852137,-0.1454747729333843,-2.091933900395313,-0.10975249916349128,-0.8281606602064688,-0.44674878001521634
-2.175594605624852,-1.8950698422766048,-0.4027717817466152,-1.9483480042242007,-0.5367937079008769,-2.3671378064602457,-0.15182578733333185,-2.232523314768509,-0.44770006232047677,-0.37436906635399914
-1.6967718184295748,-0.4179734329152731,-0.7395577366664441,-1.5388418561927382,-2.0085546840762083,-2.962625691672579,-0.6503499527003063,-2.5648027713620554,-0.9046558005586918,-1.263448216082249
-0.32085722456180454,-1.3020454994898643,-1.3294477863470915,-0.2681292957117044,-0.6649419709158825,-0.6838440428172217,-0.5307324101914738,-2.535572123207106,-0.24321132001301804,-0.3875312059863977
-2.0166831285764975,-1.2440804736742013,-1.0393072876276312,-1.1344967844017326,-0.6661400334314653,0.4313667818311835,0.08176672767282867,-2.3122191934314063,-0.3779300096939513,0.3289333195354096
-0.6131914793107973,0.09098042518596694,1.0122704457007652,0.023709546106981394,-0.7506914043582711,0.04508847408475347,-0.8551121669031088,-0.9760969567150445,-1.3514142357137326,0.5634133588321082
-1.8184286659420015,0.532367724678116,-0.5001358762596286,-2.3993061748019415,-0.6323507070085784,-3.100026507651624,-0.37449198316896426,-0.11476851701100899,-1.5923559556520535,-0.8764523040444177
